Company,Growth Margin,Operating Margin,ROE,Forward P/E,PEG,Revenue TTM Growth,FCF Margin,Debt/Equity,Current Ratio,R&D Intensity,Investment Ratio,Growth,Profitability,Valuation,Safety,Stability Score (Rev- Var),Moat Score (G.Margin- Var),R&D Score,Investment Score,Score
"Alico, Inc.",0.0,-3.3789,-80.394,-94.97297,0.0,-34.21077058610094,62.583965374765796,0.7628142592476573,9.37460211090635,0.0,130.86296650519344,0.0,0.25,1.0,0.6185928703761714,0.0,0.0,0.0,0.0,29.9
"Leidos Holdings, Inc.",17.557000000000002,13.284999000000001,30.422002,18.269857,0.0,4.043692097863903,6.885883704033562,1.2230802230802231,1.6217774762550883,0.0,11.668199968681492,0.0,0.185899047533613,0.6215271666666666,0.15544436906377207,1.0,0.9259888911851357,0.0,1.0,29.8
Defense Metals Corp.,0.0,0.0,-11.847000000000001,-14.25,0.0,,0.0,0.0011738587729389729,1.7279060296918285,,,0.0,0.0,1.0,0.6813895780364876,0.5,0.5,0.0,0.5,29.7
Adani Power Limited,43.300998,32.579,0.0,-71.2556,0.0,4.022002734923336,0.0,0.6984618016653567,1.6014382345588678,0.0,38.475398343876364,0.0,0.17399998333333333,0.6637,0.3011286578070386,0.8418858435541403,0.5048047107012663,0.0,0.47832448124719196,29.7
"Advanced Micro Devices, Inc.",50.986,-1.275,4.699,49.968628,0.5248,27.053805282120916,15.660535450664327,0.06513031090253918,2.491008838768668,23.696627484864425,18.244725542660532,0.31505436117315594,0.1803877954222027,0.198016,0.8401870542408975,0.12536799154068,0.8616163178040823,1.0,0.9278949879408771,29.5
"Shin-Etsu Chemical Co., Ltd.",35.703,25.478,11.573,14.117611,0.0,7.279764633317076,0.0,0.0036120339648298004,5.975959515466567,,49.98497053032179,0.032568066190243945,0.10042500000000001,0.8724866222746284,0.9981939830175851,0.0,0.368561297895888,0.0,0.22255621043729357,29.1
"Revolution Medicines, Inc.",0.0,0.0,-46.613997000000005,-14.535802,0.0,-100.0,0.0,0.07118537940750597,11.794243879176737,2184.6964342724586,,0.0,0.0,1.0,0.964407310296247,0.19063373483947843,0.5,1.0,0.5,29.1
Celltrion Inc,0.0,0.0,0.0,0.0,0.8373,13.957427412064504,12.751183097153593,0.15435757775630843,1.4321188764160075,1.913408441099686,44.902491625638966,0.12796324874377862,0.06459319247627994,0.9730160000000001,0.5308509302258477,0.16486558884410452,0.7140899847060975,0.0,0.3355001860969119,28.9
"Photronics, Inc.",35.811,22.891001,10.288999,10.877273,0.0,2.5972664882397436,5.900664449321598,2.3988251087689497e-05,4.986342718307847,2.030465823508968,63.286645263000366,0.0,0.07567220374434665,0.8814470294114678,0.9999880058744561,0.1013711185078412,0.7575695849791105,0.0,0.0,28.8
u-blox Holding AG,48.937000000000005,-9.6149996,-23.997,-182.43243,0.0,-14.052217847775205,0.0,0.08879,3.339297041155181,37.665758039073275,82.37374836743578,0.0,0.07447500000000004,1.0,0.955605,0.0,1.0,1.0,0.0,28.7
"Kratos Defense & Security Solutions, Inc.",23.608999,1.053,0.882,149.66103,0.0,15.551974384022452,-7.268924870876771,0.1425,4.432071960297767,3.5031522036301617,496.2872737447178,0.15074249120032074,0.0,0.0,0.92875,1.0,0.9211495301921697,0.0,0.0,28.7
u-blox Holding AG,48.937000000000005,-9.6149996,-23.997,-182.43243,0.0,-14.052217847775205,0.0,0.08879,3.339297041155181,37.665758039073275,82.37374836743578,0.0,0.07447500000000004,1.0,0.955605,0.0,1.0,1.0,0.0,28.7
"National Presto Industries, Inc.",19.233998999999997,7.303999999999999,11.675999,121.29885,0.0,30.0090342861258,-11.090630199667222,0.059794420755751004,4.2106368008858235,0.0,7.900554209571663,0.3572719183732257,0.013966658333333326,0.3941187095252119,0.9701027896221245,0.0,0.5490472919402594,0.0,1.0,28.7
u-blox Holding AG,48.937000000000005,-9.6149996,-23.997,-182.43243,0.0,-14.052217847775205,0.0,0.08879,3.339297041155181,37.665758039073275,82.37374836743578,0.0,0.07447500000000004,1.0,0.955605,0.0,1.0,1.0,0.0,28.7
"Cisco Systems, Inc.",64.938,21.276999999999997,22.059,18.694872,1.6329,6.247995264911269,24.45544969992026,0.599726746792477,0.9977754962354551,15.940876815790403,6.310894377302813,0.017828503784446705,0.5227454141660022,0.6381055454545455,0.20013662660376152,0.0,1.0,0.6435809891641414,1.0,28.2
Hewlett Packard Enterprise Company,29.878,5.495,5.356000000000001,11.62381,4.7461,13.76746048980575,-0.6244691414147456,0.9693057946069994,0.9508172742896844,6.849296215301242,82.81931188877107,0.12524943556865356,0.0,0.7380875,0.015347102696500303,1.0,1.0,0.1087821303118378,0.0,28.0
Mitsubishi Electric Corporation,31.266,8.529,0.0,26.141457,2.3145,7.243262653097049,0.0,0.09131402610541922,2.0289529834128213,,32.759251751866515,0.03204660932995784,0.0,0.536613,0.7115812328004957,0.8063388764195453,0.4,0.0,0.605349961069633,28.0
Saab AB (publ),21.996,8.5939996,13.552,51.316586,1.609,26.593175189451777,2.4861635289328037,0.24967191601049868,1.2959291169720455,4.4545554304335635,54.3316213626298,0.30847393127788253,0.029599999999999998,0.11128,0.44914632123776205,0.8218613738550585,0.9969326304362645,0.0,0.12596396971933788,27.9
"Micron Technology, Inc.",39.791,32.638,17.198999,17.405594,0.1752,-3.2237882596922174,0.0,0.3180617955387404,2.7547113961519485,14.609553406094397,90.91079258257905,0.0,0.20697499166666666,0.8158720606060605,0.7796469512686169,0.0,0.0,0.5652678474173175,0.0,27.8
BAE Systems plc,12.698,9.2259996,18.369,0.24393602,4.1102,10.463110017500622,0.0,0.8699021959771176,0.9590854392298436,,25.45212765957447,0.07804442882143746,0.06974166666666666,0.6394375,0.0650489020114412,1.0,1.0,0.0,0.7677304964539007,27.8
Sanofi India Limited,50.805,27.066000000000003,0.0,23.488735,0.0,-12.252528342863869,0.0,0.026722925457102673,1.8490521327014218,0.0,7.887323943661972,0.0,0.19059166666666666,0.7562995606060607,0.6989015704468041,0.18108586326605114,0.9282085992946041,0.0,1.0,27.8
Bharat Electronics Limited,50.143003,25.169999999999998,0.0,53.60602,0.0,7.82357780902529,0.0,0.003065502012877812,1.764728991815736,0.0,49.23452795890799,0.040336825843218425,0.16927502499999997,0.0,0.6896494969474951,1.0,0.8489392856198645,0.0,0.23923271202426688,27.6
Bharat Electronics Limited,50.143003,25.169999999999998,0.0,54.450264,0.0,7.82357780902529,0.0,0.003065502012877812,1.764728991815736,0.0,49.23452795890799,0.040336825843218425,0.16927502499999997,0.0,0.6896494969474951,1.0,0.8489392856198645,0.0,0.23923271202426688,27.6
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
CTLT,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
EXAI,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
KRTX,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
ZOMATO.NS,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
ICICI Prudential Gold ETF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
"Prime Medicine, Inc.",0.0,-47.87175,-1.5480701,-3.0851064,0.0,,-2418.854967530044,1.967400591521525,3.5558650209622096,3768.2849106030726,,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,27.5
VERV,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
KITE,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
SAGE,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
ABB,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
AERI,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
WICOF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
SWTX,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
QHL.AX,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
MNKKQ,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
MOR,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
BGNE,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
091990.KQ,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Unknown,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
INFN,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,27.5
Pfizer Inc.,73.819,28.683999999999997,12.168,8.290103,3.7725,4.867491656102397,11.886054933131136,0.6869158351654546,1.158431850713036,16.2049410927425,19.52240828942663,0.0,0.43948379110942615,0.7795,0.1961500450955317,0.0,0.870361406770235,0.6591141819260296,0.8995020380127415,27.2
Eicher Motors Limited,43.655,19.928,0.0,32.24958,0.0,16.959676103782073,0.0,0.02151199563871793,1.6302200301000052,0.05296458198294131,24.178965939929004,0.1708525157683153,0.07152500000000002,0.19669897583969287,0.6467990097056423,0.7115458538036389,0.9245943054667716,0.0,0.7960229791126888,27.2
Tokyo Electron Limited,46.833999999999996,26.328000000000003,29.389998000000002,26.698954,3.9528,6.6621469485576235,0.0,0.0,2.65627613674079,10.006705530822599,28.749539933750462,0.02374495640796605,0.3129333166666667,0.4040510757575757,0.9140690341851975,0.0,0.4,0.29451209004838813,0.6944546681388786,27.1
TVS Motor Company Limited,38.322,12.633,31.233,38.923397,0.0,18.879198240843362,0.0,3.3643927473545814,1.1212896260131167,0.0,70.74269466616423,0.1982742605834766,0.17694166666666666,0.2300219916443938,0.030322406503279165,0.9228067530240247,0.35540942121366115,0.0,0.0,27.1
Hexcel Corporation,23.039,8.878,4.36,28.270916,0.9486,2.3814088121321264,4.84872813318685,0.5326597593152712,2.6858954041204437,2.951319662526947,34.34664969414094,0.0,0.0,0.5469704696969697,0.6551439713724754,0.8399463696600784,0.8513822252806869,0.0,0.5700744512413124,27.0
CHINA RAREEARTH,-7.002999999999999,-5.1339999999999995,-5.4399999999999995,0.0,0.0,-14.54399918624435,0.0,0.00034630932829029067,17.171176476086327,,,0.0,0.0,1.0,0.9998268453358549,0.0,0.0,0.0,0.5,27.0
Hexcel Corporation,23.039,8.878,4.36,28.270916,0.9486,2.3814088121321264,4.84872813318685,0.5326597593152712,2.6858954041204437,2.951319662526947,34.34664969414094,0.0,0.0,0.5469704696969697,0.6551439713724754,0.8399463696600784,0.8513822252806869,0.0,0.5700744512413124,27.0
Rainbow Rare Earths Limited,0.0,0.0,-23.343,-0.46162793,0.0,-100.0,0.0,0.030752849805837406,4.5199719691660825,,,0.0,0.0,1.0,0.9846235750970813,0.0,0.5,0.0,0.5,26.8
Prothena Corporation plc,0.0,-11.766291,-66.850996,-2.4372091,0.0,-71.35522051040678,-1551.1281070745697,0.03015746259222831,5.68488504136741,1366.9428838468514,,0.0,0.0,1.0,0.9849212687038859,0.0,0.5,1.0,0.5,26.8
Denali Therapeutics Inc.,0.0,0.0,-39.686,-5.956363,0.0,-100.0,0.0,0.04533164306028997,10.26506473966856,229.49114011540846,,0.0,0.0,1.0,0.977334178469855,0.0,0.5,1.0,0.5,26.7
Denali Therapeutics Inc.,0.0,0.0,-39.686,-5.956363,0.0,-100.0,0.0,0.04533164306028997,10.26506473966856,229.49114011540846,,0.0,0.0,1.0,0.977334178469855,0.0,0.5,1.0,0.5,26.7
Biocon Limited,60.43300000000001,7.456,0.0,37.85282,0.0,18.06979876805604,0.0,0.8483644428017002,1.1362095187598544,4.207603719559253,65.39151630048411,0.18671141097222912,0.17027500000000007,0.36341553118768366,0.1098701582891135,0.6980787943482423,1.0,0.0,0.0,26.6
"Kawasaki Heavy Industries, Ltd.",0.0,2.935,11.100999999999999,21.734558,0.0,12.36519730715302,0.0,1.03313,1.0955977443873581,,97.48070918470592,0.10521710438790029,0.009174999999999992,0.7080856539388365,0.023899436096839533,0.944463984829646,0.31125848363941255,0.0,0.0,26.6
Airbus SE,15.357000000000001,6.23,24.108999999999998,30.299145,1.1757,3.290873481723362,0.8146148371652581,0.4611682060621829,1.1560681145441847,4.553424803083329,56.542331774774674,0.0,0.11757499999999999,0.4524342272727273,0.3084329256049547,0.9429097694240567,0.8379162115064034,0.0,0.07683707167167397,26.3
"KVH Industries, Inc.",31.386998,-1.39,-4.4639999999999995,-49.083332,0.0,-6.586357389744073,1.1749686486730762,0.008765464215516244,9.394974029941949,5.5571472868083,162.49738436103306,0.0,0.0,0.9599125,0.9956172678922419,0.0,0.7168096525367351,0.032773369812252956,0.0,26.3
"Indra Sistemas, S.A.",25.141999999999996,8.821999,29.072002,55.2809,0.0,9.635309558110684,7.536948400882366,0.7001555828654372,1.359980493633359,0.0,20.12781440687247,0.06621870797300977,0.1800745866740197,0.1996128223847613,0.23991733197562115,1.0,0.39042585443938593,0.0,0.8860485687361673,26.3
General Dynamics Corporation,15.326998999999999,10.459,17.782,21.43408,2.0185,8.458313885840482,7.512973738009121,0.4503392705682782,1.3638391642635617,0.0,19.161988012529402,0.04940448408343546,0.08579144781674268,0.609629393939394,0.3657901557817513,0.6716950840933882,1.0,0.0,0.9075113774993466,26.3
CRISPR Therapeutics AG,0.0,-149.18274,-25.340998,-12.123015,0.0,-66.28269046897954,-1323.0700000000002,0.12591248447658704,16.612042697533585,11496.163648684073,,0.0,0.0,1.0,0.9370437577617065,0.0,0.0,1.0,0.5,26.2
Xspray Pharma AB (publ),0.0,0.0,-41.766998,-16.729559,0.0,,0.0,0.23471802275091466,0.8523711219882265,,,0.0,0.0,1.0,0.38264098862454266,0.5,0.5,0.0,0.5,26.1
"Caribou Biosciences, Inc.",0.0,-13.28384,-68.931997,-1.1658291,0.0,-15.698619893050749,-1394.3317297636477,0.15560518142200178,6.664104960708969,1174.5847669292648,,0.0,0.0,1.0,0.9221974092889991,0.0,0.5,1.0,0.5,26.1
Beam Therapeutics Inc.,0.0,-14.192181,-41.936,-4.9895177,0.0,-17.557354225997983,-679.2036854228365,0.14788028043213067,6.75045798852588,580.8307209593131,217.29924091090692,0.0,0.0,1.0,0.9260598597839347,0.0,0.5,1.0,0.0,26.1
ON Semiconductor Corporation,37.884997999999996,16.518,5.748,11.770832,1.5334,-10.251119754171317,19.13119049472073,0.42499496272415876,5.022060567723571,9.00345307576028,32.61903520371088,0.0,0.1304099207893394,0.8408155,0.7875025186379206,0.0,0.3357370935025635,0.23549723975060471,0.6084658843619805,26.0
Textron Inc.,17.799,9.495000000000001,11.465,11.853731,0.8985,4.781339519811508,4.004515309722026,0.5023543656666218,1.8373853211009175,4.139769714397794,36.854310625520064,0.0,0.012208333333333331,0.9105325,0.45816914744191845,0.4999038752571614,0.4670905951648473,0.0,0.5143486527662208,26.0
Eaton Corporation plc,38.162,18.569,20.732999999999997,31.7917,2.7562,9.940435015370792,10.514924017678755,0.6225411157691068,1.2400458619970816,3.1139527613176936,19.828840880263204,0.0705776430767256,0.16514103348065626,0.25395475757575753,0.248740907614717,0.9321907125471145,0.9425299097428893,0.0,0.8926924248830399,26.0
"Samsung Electronics Co., Ltd.",36.341998,6.271,7.9670000000000005,9.144121,0.0,1.2127311124606508,6.166878206805142,0.03609437958125824,2.5136732504058372,11.516176884273252,74.17154000990772,0.0,0.00972398505670952,1.0,0.8603711228108302,0.0,0.8255340236490429,0.3833045226043089,0.0,25.6
Pfizer Limited,64.405,32.437,0.0,31.182796,0.0,3.677043501104584,0.0,0.025702978842464926,6.168197222173448,0.0,7.370347297928672,0.0,0.34868333333333335,0.21782657575757575,0.9871485105787675,0.0,1.0,0.0,1.0,25.6
Pensana Plc,0.0,0.0,-22.659999,0.0709527,0.0,,0.0,0.33963,,,,0.0,0.0,1.0,0.330185,0.5,0.5,0.0,0.5,25.5
Hikma Pharmaceuticals PLC,43.035000000000004,22.557,15.378,10.241573,0.0,6.993900988180668,0.0,0.6138691883372734,,5.137606468696503,38.46153846153847,0.028484299831152398,0.13308333333333336,0.9294383369257665,0.19306540583136328,0.33074439184297555,1.0,0.008094498158617814,0.4786324786324785,25.4
Bajaj Auto Limited,32.651,23.341998,0.0,52.423782,0.0,11.185170667143833,0.0,0.26248510176834977,1.6787162427560536,0.0,16.034971238253227,0.08835958095919762,0.06951665,0.19530248053149152,0.5384365098048385,0.859267814863816,0.8905414158882079,0.0,0.9770006391499283,25.3
Larsen & Toubro Limited,36.321998,10.2340005,16.521,38.574986,0.0,16.197317024809866,0.0,1.3558763655130888,1.2147379152145186,0.0,24.726052595273913,0.15996167178299808,0.05434166666666667,0.33909707054452454,0.05368447880362964,1.0,0.9701590310482214,0.0,0.7838654978828019,25.2
Larsen & Toubro Limited,36.321998,10.2340005,16.521,38.642025,0.0,16.197317024809866,0.0,1.3558763655130888,1.2147379152145186,0.0,24.726052595273913,0.15996167178299808,0.05434166666666667,0.3380813281202822,0.05368447880362964,1.0,0.9701590310482214,0.0,0.7838654978828019,25.1
Wave Life Sciences Ltd.,-80.884004,-6.06495,-1.71409,-8.469388,0.0,-27.59469100012425,-229.22963343101907,0.15589591142130887,2.5576148636280434,470.3376668197342,,0.0,0.0,1.0,0.8114557601963563,0.0,0.5,1.0,0.5,24.7
"Quanta Services, Inc.",15.037,5.768,13.727,44.66831,1.741,21.40061339812683,3.9916662029252157,0.6499934712906049,1.3681122240707106,0.0,30.950340293203336,0.23429447711609755,0.031058333333333337,0.10574560606060608,0.2670313203723752,0.9119504064856034,0.9318078105401023,0.0,0.6455479934843703,24.6
J.K. Cement Limited,63.619,17.502001,0.0,89.28726,0.0,17.666862546038985,0.0,0.9900229595104599,1.2803570194810014,0.0,88.67736762590299,0.18095517922912835,0.21767500833333334,0.19305560364624674,0.0750777751150204,0.6546573111342541,0.7423539997498716,0.0,0.0,24.3
Seagate Technology Holdings plc,36.995,26.892,0.0,27.663403,1.5207,18.279356414025983,11.593135130449857,0.0,1.3795317220543806,8.444615801224947,25.429000778520084,0.1897050916289426,0.1540427927537488,0.4482572121212121,0.5948829305135952,0.0,0.5612187463207245,0.20262445889558509,0.7682444271439981,24.2
Rheinmetall AG,51.317,10.0,22.624001,56.985294,1.164,12.109480923875502,-3.465878559914025,0.45095398428731764,1.1480466072652502,0.0,64.28340610450978,0.10156401319822146,0.19950834166666667,0.14688,0.31153465967265376,0.6999903984654674,0.9933655425218882,0.0,0.0,24.1
Arbe Robotics Ltd.,-1.79664,-41.897808,-116.753,-6.233333,0.0,-32.13609633614836,-5895.250487963565,0.19710269897387256,2.336938175907983,5454.210307176474,,0.0,0.0,1.0,0.7356831944900595,0.0,0.0,1.0,0.5,23.8
Bausch Health Companies Inc.,70.704,18.063000000000002,0.0,1.4988663,0.0,5.049981858811628,9.537206931702343,147.87754999999999,1.3093467336683418,6.2981967341587035,25.832235125841958,0.0007140265544518267,0.31333505776418624,0.8820727741220895,0.07733668341708544,0.0,1.0,0.07636451377404138,0.7592836638701788,23.6
"Eisai Co., Ltd.",78.62400000000001,10.3319995,5.8520004,22.560102,0.0,1.4413855385899677,0.0,0.22286571343341055,1.9545278731325242,22.589654407471475,38.61800199232412,0.0,0.25,0.5585484545454544,0.6271991115664257,0.0,0.4,1.0,0.4751555112816863,23.4
Northrop Grumman Corporation,19.422,13.221,26.151999999999997,20.6201,3.5693,2.345897349702968,1.3234363880762237,1.096567771960442,1.0421279441266067,0.0,52.93439847175791,0.0,0.13459999999999997,0.5579299242424243,0.010531986031651674,0.8364728071171477,0.7246116801628784,0.0,0.15701336729426874,23.4
Elbit Systems Ltd.,24.017,8.0,11.5609996,55.569412,0.0,17.60291182304887,8.238617232454052,0.3133908460941674,1.2856741935132625,6.794078642298317,40.448177240242764,0.18004159747212672,0.0399968069371171,0.0980649173962094,0.4147231253312319,0.7922050916294805,1.0,0.10553403778225391,0.4344849502168274,23.3
Danaher Corporation,59.592999999999996,20.75,6.843000000000001,25.66229,1.8485,1.973913139534064,19.62366939055163,0.3316199793633202,1.6194051825677267,6.550643886269771,20.622061922515805,0.0,0.33305557825459686,0.483965606060606,0.48904130596027157,0.0,1.0,0.09121434625116302,0.8750652906107599,23.1
BAE Systems plc,12.698,9.2259996,18.369,24.076542,4.1238,10.463110017500622,0.0,0.8699021959771176,0.9590854392298436,,25.45212765957447,0.07804442882143746,0.06974166666666666,0.31702209090909095,0.0650489020114412,1.0,1.0,0.0,0.7677304964539007,23.0
"BWX Technologies, Inc.",24.260001,11.243,27.011000000000003,62.33236,0.0,10.994344713688335,13.734557793549843,1.293932259382991,1.6891030963120102,0.3768742977572792,33.90460602884661,0.08563349590983335,0.2145463149462487,0.0,0.17227577407800254,0.9188965894962045,1.0,0.0,0.5798976438034087,23.0
Sumco Corporation,17.799,1.426,1.8350000000000002,0.0,0.936,5.718729958845281,0.0,0.6183146803089877,2.966504530822355,,266.66459072886175,0.010267570840646873,0.0,0.9651200000000001,0.6824687925510948,0.0,0.03383279043559915,0.0,0.0,23.0
Schneider Electric S.E.,42.174,17.055999999999997,15.964999999999998,26.51757,1.9767,9.694597670736327,0.0,0.61434,1.1383989861653818,3.2415578833873657,25.10335323840147,0.06706568101051895,0.0849583333333333,0.4891633181818182,0.22742974654134546,0.6337045398501816,1.0,0.0,0.775481039146634,22.9
Curtiss-Wright Corporation,37.342,18.881999999999998,17.462,50.50803,0.0,10.486930434225458,12.232404065426138,0.4164884280087915,1.9480461283981116,2.8773046353754803,12.227409751399415,0.07838472048893512,0.15480336721188448,0.0,0.5287673180951322,0.7310464870119965,1.0,0.0,1.0,22.8
"Samsung Electronics Co., Ltd.",36.341998,6.271,7.9670000000000005,12.795631,2.2971,1.2127311124606508,6.166878206805142,0.03609437958125824,2.5136732504058372,11.516176884273252,74.17154000990772,0.0,0.00972398505670952,0.810376984848485,0.8603711228108302,0.0,0.8255340236490429,0.3833045226043089,0.0,22.8
Schneider Electric S.E.,42.174,17.055999999999997,15.964999999999998,38.28,1.9826,9.694597670736327,0.0,0.61434,1.1383989861653818,3.2415578833873657,25.10335323840147,0.06706568101051895,0.0849583333333333,0.4832101818181818,0.22742974654134546,0.6337045398501816,1.0,0.0,0.775481039146634,22.8
MTAR Technologies Limited,50.77,12.784,0.0,40.26358,0.0,24.225164238258554,0.0,0.24317961691164164,2.1305692194733523,0.0,164.09429885698356,0.27464520340369364,0.08975000000000002,0.08070745572412623,0.6610524964125173,0.1908933799835647,0.8042879611779208,0.0,0.0,22.6
Teledyne Technologies Incorporated,42.733002,18.545,8.126999999999999,24.126282,0.0,9.244247608819746,15.448473667909996,0.2522333259451281,1.6621160409556315,5.978372686606612,10.673977574213929,0.06063210869742495,0.1393872972325833,0.5154542162704872,0.5394123472663438,0.17296196055886726,1.0,0.057551334506271284,1.0,22.5
Northern Minerals Limited,100.0,-8.6378,0.0,-0.6142857,0.0,,0.0,9.352039999999999,0.42621629185480386,,,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5,22.5
Teledyne Technologies Incorporated,42.733002,18.545,8.126999999999999,24.126282,0.0,9.244247608819746,15.448473667909996,0.2522333259451281,1.6621160409556315,5.978372686606612,10.673977574213929,0.06063210869742495,0.1393872972325833,0.5154542162704872,0.5394123472663438,0.17296196055886726,1.0,0.057551334506271284,1.0,22.5
Teledyne Technologies Incorporated,42.733002,18.545,8.126999999999999,24.126282,0.0,9.244247608819746,15.448473667909996,0.2522333259451281,1.6621160409556315,5.978372686606612,10.673977574213929,0.06063210869742495,0.1393872972325833,0.5154542162704872,0.5394123472663438,0.17296196055886726,1.0,0.057551334506271284,1.0,22.5
Divi's Laboratories Limited,60.34,25.601998,0.0,118.7389,0.0,10.236611024499457,0.0,0.00026721891909947226,6.942837465564739,0.11298818469633602,79.5400475812847,0.0748087289214208,0.25784998333333337,0.0,0.9998663905404503,0.0,0.9915301525170646,0.0,0.0,22.0
Dell Technologies Inc.,21.260998999999998,6.64,0.0,17.128723,0.8298,12.719193392748497,5.648918023758347,0.0,0.8295723816120447,3.0552673255926637,42.09834467815878,0.11027419132497854,0.005407650197986228,0.8110955757575757,0.5,0.0,0.8479998550528094,0.0,0.39781456270758264,21.6
IHI Corporation,23.179,6.184,23.400000000000002,5.5588217,0.0,11.521856552912757,0.0,1.0684974446054396,1.1648929937160364,,36.16517163092971,0.0931693793273251,0.11166666666666668,0.6934794313602721,0.041223248429009096,0.3537582636391148,0.0,0.0,0.5296628526460063,21.6
"Huntington Ingalls Industries, Inc.",12.3780005,6.554,11.589,20.348852,0.9772,4.447126810521888,7.515279816983645,0.5958623514952888,1.081090909090909,0.0,35.880467342684234,0.0,0.034202331808197046,0.7180887424242424,0.2223415515250829,0.5385604551961428,0.7338187830625725,0.0,0.535989614607017,21.5
Thales S.A.,26.113999999999997,9.0679996,13.465,25.90095,2.1739,8.315607539171864,0.0,1.0246704305067176,,6.084928659791615,22.687882318671715,0.04736582198816949,0.028874999999999998,0.48270504545454535,0.0,0.9122440726588912,1.0,0.06381933292891852,0.8291581706961841,21.4
